"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.4166,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.22541,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.87598,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.64421,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.58626,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.65471,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.75661,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.74271,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.73878,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.89956,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.06615,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.16841,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.28931,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.40389,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.4749,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.67033,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.70042,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.66183,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.66095,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.69373,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.80533,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.79754,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.66573,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.46235,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.29872,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.23081,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.35066,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.53666,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.63686,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.67289,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.5231,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.40637,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.36772,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.26508,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.31325,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.55135,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.83788,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.0747,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.2526,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.4164,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.6029,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.7492,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.8524,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.9967,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.0774,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.1468,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.233,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.27,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.3153,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.4544,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.5542,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.5707,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.5655,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.6162,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.6493,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.6775,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.5793,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.3161,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.9007,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6888,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.5533,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.3993,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.2128,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.0414,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.90646,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.6717,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.42312,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.1553,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.89003,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.9585,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.08269,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.07209,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.03163,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.98242,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.93107,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.89005,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.91461,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.1871,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.51591,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.69834,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.85593,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.0787,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.2388,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.3452,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.5712,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.7729,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.8402,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.6836,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.4117,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0837,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.96677,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.98374,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0606,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.1675,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.184,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.1965,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1931,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.3763,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4836,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4496,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.3284,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1569,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.96021,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.67767,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.12852,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.51106,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.07105,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.9395,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.85072,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.89478,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.02869,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.09019,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.15463,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.06931,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.11086,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.42089,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.60345,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.61339,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.3717,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.9721,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.79281,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.78439,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.69234,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.88853,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.23593,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.41225,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.35665,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.32442,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.48054,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.75868,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.19597,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.69817,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0788,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.4091,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6511,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7903,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7951,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7666,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.7032,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5715,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.385,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2776,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.2716,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2405,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2474,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.359,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.4949,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7053,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8334,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.9399,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.0167,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.0527,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.0735,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0472,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.0076,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.9947,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.9058,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7544,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5277,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.425,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.478,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5664,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.654,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.6426,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.7173,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.9537,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.2146,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.3464,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.3947,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.5255,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.5828,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.5633,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.4623,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4865,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5776,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.6208,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6592,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.6199,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5903,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5528,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4868,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4929,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4686,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.4058,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.4152,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4132,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.3008,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1526,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.94,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6648,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.326,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.0222,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.8858,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.85293,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.90052,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.96391,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0769,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.1205,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.0857,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.0873,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.1536,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.1519,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.0985,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.0009,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.78148,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.18761,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.4006,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.23988,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.52433,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.82499,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.98913,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.09952,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.23804,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.56307,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.89655,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.092,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.2643,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.5795,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.9383,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.2673,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.4489,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.2522,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.96,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.6271,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.0979,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.58498,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.31747,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.05771,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.57095,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.94286,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.51756,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.35631,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-06",97.14291,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.93704,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.62232,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-09",96.32883,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.41573,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.7829,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-12",97.27499,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-01",97.73295,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-02",98.16612,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-03",98.40978,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-04",98.44272,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-05",98.34578,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-06",98.31219,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-07",98.35471,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-08",98.44023,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-09",98.50508,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-10",98.62933,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-11",98.85649,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-08",101.57,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-09",101.67,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-10",101.72,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-11",103.559,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-12",103.1544,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-01",102.7701,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-02",102.4482,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-03",102.2328,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-04",102.0887,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-05",101.9828,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-06",101.8951,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-07",101.7905,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-08",101.6247,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-09",101.366,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-10",101.0785,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-11",100.8454,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-12",100.7189,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-01",100.6177,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-02",100.4226,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-03",100.0472,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-04",99.60229,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-05",99.24374,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-06",99.08942,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-07",99.05006,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-08",99.0081,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-09",98.88158,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-10",98.69069,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-11",98.47227,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-12",98.25864,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-01",98.08396,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.9999,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-03",98.05235,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.16753,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.25916,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.27284,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.25414,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.27121,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.36987,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.49297,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.56164,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-12",98.53204,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.5067,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-02",98.65282,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.11649,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-04",99.76531,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.4419,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-06",101.0323,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-07",101.5065,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-08",101.8038,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-09",101.8347,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-10",101.6593,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-11",101.2999,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.7597,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.2254,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-02",99.95599,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-03",100.1656,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.6411,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-05",101.1287,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-06",101.4549,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-07",101.6348,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.6956,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.6468,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.5683,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-11",101.5452,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-12",101.6305,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.7539,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.8154,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.741,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-04",101.6007,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-05",101.4851,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-06",101.4483,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-07",101.4261,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-08",101.3186,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-09",101.0574,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-10",100.7592,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-11",100.5984,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-12",100.7182,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-01",101.0029,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-02",101.3077,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-03",101.5232,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-04",101.6199,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-05",101.5482,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-06",101.2569,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-07",100.8803,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-08",100.5826,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-09",100.487,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-10",100.5258,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-11",100.6197,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-12",100.7221,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-01",100.8092,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-02",100.8624,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-03",100.8674,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-04",100.8464,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-05",100.8221,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-06",100.8075,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-07",100.7989,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-08",100.7875,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-09",100.764,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-10",100.7272,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-11",100.6665,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-12",100.5583,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-01",100.3866,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-02",100.1096,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-03",99.69068,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-04",99.23315,
